task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse008,cvhunter3,3,1668158953888,181949.0,,51.0,589.0,589.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 16009:5681_4077:20006_7397:16862_842:21038_13912:1775_16621:4188_11996:344_16009:1562_9990:2254_14966:9531_| group:1|9162:6138_| group:2|842:21062_,{},cvhunter
vbse008,cvhunter3,3,1668158983725,211786.0,,1.0,600.0,600.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 9162:5750_842:20981_7397:16862_16621:4169_6958:1306_6594:1450_11753:2190_842:20906_9570:931_14966:7500_| group:1|2815:5781_| group:2|6594:1812_,{},cvhunter
vbse008,cvhunter3,3,1668159035405,263466.0,,283.0,3747.0,1348.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: ruins with gryish rocks >A white van driving between ruins. ,{},cvhunter
vbse008,cvhunter3,3,1668159037144,265205.0,,283.0,3747.0,1348.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: ruins with gryish rocks >A white van driving between ruins. ,{},cvhunter
vbse008,cvhunter3,3,1668159048745,276806.0,,411.0,3659.0,1246.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 6594:1450_4077:19994_14123:3650_13912:1775_8007:5756_7397:16975_11753:6324_16009:5769_280:5994_14966:7312_| group:2|14123:4006_,{},cvhunter
vbse009,cvhunter3,3,1668159106685,10613.0,21905.0,12.0,12.0,12.0,3371.0,TEXT,JointEmbedding,CLIP: Two men running backwards up a downwards moving escalator.,{},cvhunter
vbse009,cvhunter3,3,1668159107790,11718.0,21905.0,12.0,12.0,12.0,3371.0,TEXT,JointEmbedding,CLIP: Two men running backwards up a downwards moving escalator.,{},cvhunter
vbse010,cvhunter3,3,1668159233268,6785.0,140238.0,232.0,232.0,232.0,6303.0,TEXT,JointEmbedding,CLIP: People dancing and drumming on the street at night.,{},cvhunter
vbse010,cvhunter3,3,1668159234303,7820.0,140238.0,232.0,232.0,232.0,6303.0,TEXT,JointEmbedding,CLIP: People dancing and drumming on the street at night.,{},cvhunter
vbse010,cvhunter3,3,1668159282212,55729.0,140238.0,130.0,130.0,130.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 14591:176_3674:5425_8191:4856_2068:1656_1160:20106_4728:36893_15545:16069_13040:2128_11665:55381_1156:7125_| group:1|5555:36694_6639:33069_,{},cvhunter
vbse010,cvhunter3,3,1668159300110,73627.0,140238.0,56.0,56.0,56.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: People dancing and drumming on the street at night > woman in red dress dancing in crowd at night,{},cvhunter
vbse010,cvhunter3,3,1668159301946,75463.0,140238.0,56.0,56.0,56.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: People dancing and drumming on the street at night > woman in red dress dancing in crowd at night,{},cvhunter
vbse012,cvhunter3,3,1668159649575,7383.0,141342.0,100.0,312.0,100.0,10000.0,TEXT,JointEmbedding,CLIP: View of a volcano with clouds moving in from the right.,{},cvhunter
vbse012,cvhunter3,3,1668159650737,8545.0,141342.0,100.0,312.0,100.0,10000.0,TEXT,JointEmbedding,CLIP: View of a volcano with clouds moving in from the right.,{},cvhunter
vbse012,cvhunter3,3,1668159673005,30813.0,141342.0,86.0,461.0,319.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 5761:3375_426:2088_309:8269_5761:4050_426:4600_798:4080_6253:6264_948:4688_1288:44236_16750:2612_| group:1|948:4606_3914:2949_13567:2181_,{},cvhunter
vbse012,cvhunter3,3,1668159709222,67030.0,141342.0,72.0,235.0,72.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 948:4606_15856:2950_426:619_13567:2112_2865:8107_426:775_6350:3025_1288:38414_10807:531_15537:5085_| group:1|8066:11718_,{},cvhunter
vbse013,cvhunter3,3,1668160031122,6164.0,259520.0,2039.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Flashing shots of a man on a bed and in front of a wall.,{},cvhunter
vbse013,cvhunter3,3,1668160032219,7261.0,259520.0,2039.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Flashing shots of a man on a bed and in front of a wall.,{},cvhunter
vbse013,cvhunter3,3,1668160051037,26079.0,259520.0,853.0,8272.0,8272.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 1025:13650_9979:22058_10824:11631_15491:74288_2561:1100_4162:35906_14830:1896_16540:10425_13050:1112_13050:1438_| group:1|11272:7253_,{},cvhunter
vbse013,cvhunter3,3,1668160078555,53597.0,259520.0,2.0,905.0,905.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Flashing shots of a man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160080548,55590.0,259520.0,2.0,905.0,905.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Flashing shots of a man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160088318,63360.0,259520.0,2.0,2473.0,2473.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160090089,65131.0,259520.0,2.0,2473.0,2473.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160111965,87007.0,259520.0,1.0,851.0,851.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 10824:8688_15616:611_7460:8309_1286:10316_583:18690_11917:5040_9773:11284_10824:11775_14830:360_6258:12438_| group:1|6258:12851_| group:2|15616:743_,{},cvhunter
vbse013,cvhunter3,3,1668160150577,125619.0,259520.0,1.0,899.0,899.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160152357,127399.0,259520.0,1.0,899.0,899.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. >black screen,{},cvhunter
vbse013,cvhunter3,3,1668160186545,161587.0,259520.0,387.0,4611.0,3617.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > man in front of a painted wall,{},cvhunter
vbse013,cvhunter3,3,1668160188301,163343.0,259520.0,387.0,4611.0,3617.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > man in front of a painted wall,{},cvhunter
vbse013,cvhunter3,3,1668160201387,176429.0,259520.0,209.0,1809.0,1667.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > black&white man in front of a painted wall,{},cvhunter
vbse013,cvhunter3,3,1668160203166,178208.0,259520.0,209.0,1809.0,1667.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > black&white man in front of a painted wall,{},cvhunter
vbse013,cvhunter3,3,1668160212631,187673.0,259520.0,119.0,1493.0,222.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > black&white man in front of a sprayedwall,{},cvhunter
vbse013,cvhunter3,3,1668160214360,189402.0,259520.0,119.0,1493.0,222.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: black&white man on a bed and in front of a wall. > black&white man in front of a sprayedwall,{},cvhunter
vbse014,cvhunter3,3,1668160413831,6314.0,11917.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: A white dress is waving in the wind over the floor.,{},cvhunter
vbse014,cvhunter3,3,1668160414948,7431.0,11917.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: A white dress is waving in the wind over the floor.,{},cvhunter
vbse015,cvhunter3,3,1668161589454,6859.0,86183.0,20.0,20.0,20.0,10000.0,TEXT,JointEmbedding,CLIP: A man lighting at a piano with a flashlight.,{},cvhunter
vbse015,cvhunter3,3,1668161590539,7944.0,86183.0,20.0,20.0,20.0,10000.0,TEXT,JointEmbedding,CLIP: A man lighting at a piano with a flashlight.,{},cvhunter
vbse015,cvhunter3,3,1668161652274,69679.0,86183.0,35.0,35.0,35.0,10000.0,TEXT,JointEmbedding,CLIP: A man lighting at a piano with a flashlight at dark.,{},cvhunter
vbse015,cvhunter3,3,1668161653307,70712.0,86183.0,35.0,35.0,35.0,10000.0,TEXT,JointEmbedding,CLIP: A man lighting at a piano with a flashlight at dark.,{},cvhunter
vbse016,cvhunter3,3,1668161943145,7333.0,154195.0,26.0,282.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Small boats tied in the harbour in front of a cruise ship.,{},cvhunter
vbse016,cvhunter3,3,1668161944375,8563.0,154195.0,26.0,282.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Small boats tied in the harbour in front of a cruise ship.,{},cvhunter
vbse016,cvhunter3,3,1668161987153,51341.0,154195.0,549.0,549.0,549.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 883:1569_11586:2731_5918:1791_11163:1409_15045:1581_4089:2506_6911:8208_15798:6825_11227:656_3042:5812_| group:1|6594:18400_14489:1145_13566:7035_10551:1806_,{},cvhunter
vbse016,cvhunter3,3,1668162058574,122762.0,154195.0,103.0,150.0,103.0,10000.0,TEXT,JointEmbedding,CLIP: Small  yellow and white boats tied in the harbour in front of a cruise ship.,{},cvhunter
vbse016,cvhunter3,3,1668162059610,123798.0,154195.0,103.0,150.0,103.0,10000.0,TEXT,JointEmbedding,CLIP: Small  yellow and white boats tied in the harbour in front of a cruise ship.,{},cvhunter
vbse017,cvhunter3,3,1668162580276,7814.0,25380.0,28.0,28.0,28.0,9842.0,TEXT,JointEmbedding,CLIP: A person roasting coffee beans.,{},cvhunter
vbse017,cvhunter3,3,1668162581375,8913.0,25380.0,28.0,28.0,28.0,9842.0,TEXT,JointEmbedding,CLIP: A person roasting coffee beans.,{},cvhunter
vbse018,cvhunter3,3,1668163567229,6552.0,64196.0,19.0,19.0,19.0,10000.0,TEXT,JointEmbedding,CLIP: A black-haired woman in a red dress walks down stairs.,{},cvhunter
vbse018,cvhunter3,3,1668163568305,7628.0,64196.0,19.0,19.0,19.0,10000.0,TEXT,JointEmbedding,CLIP: A black-haired woman in a red dress walks down stairs.,{},cvhunter
vbse018,cvhunter3,3,1668163614423,53746.0,64196.0,16.0,16.0,16.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 2837:1244_13904:3761_15825:5053_11960:13625_113:2338_11945:7073_15207:31409_16914:3681_11004:1170_10928:2452_| group:1|10928:2410_10633:2338_13548:3781_,{},cvhunter
vbse019,cvhunter3,3,1668163686210,6314.0,12564.0,5.0,5.0,5.0,10000.0,TEXT,JointEmbedding,CLIP: A couple in black clothes kisses outside.,{},cvhunter
vbse019,cvhunter3,3,1668163687320,7424.0,12564.0,5.0,5.0,5.0,10000.0,TEXT,JointEmbedding,CLIP: A couple in black clothes kisses outside.,{},cvhunter
vbse020,cvhunter3,3,1668163903849,6458.0,,450.0,inf,6598.0,10000.0,TEXT,JointEmbedding,CLIP: Actors in historic costumes celebrate their theater performance.,{},cvhunter
vbse020,cvhunter3,3,1668163904881,7490.0,,450.0,inf,6598.0,10000.0,TEXT,JointEmbedding,CLIP: Actors in historic costumes celebrate their theater performance.,{},cvhunter
vbse020,cvhunter3,3,1668163936751,39360.0,,471.0,inf,678.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 7252:7725_7065:1334_12694:49350_9065:5275_7323:5769_15724:6294_6128:4850_3013:2733_13392:1844_10606:1369_| group:1|15119:18469_12694:50565_12694:8445_,{},cvhunter
vbse020,cvhunter3,3,1668163968346,70955.0,,6.0,inf,289.0,10000.0,TEXT,JointEmbedding,CLIP: backstage footage with historical costumes on a theatre,{},cvhunter
vbse020,cvhunter3,3,1668163969428,72037.0,,6.0,inf,289.0,10000.0,TEXT,JointEmbedding,CLIP: backstage footage with historical costumes on a theatre,{},cvhunter
vbse020,cvhunter3,3,1668163995732,98341.0,,30.0,inf,319.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: backstage footage with historical costumes on a theatre > woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668163997591,100200.0,,30.0,inf,319.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: backstage footage with historical costumes on a theatre > woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668164027088,129697.0,,36.0,inf,121.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: dark backstage footage with historical costumes on a theatre > woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668164028988,131597.0,,36.0,inf,121.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: dark backstage footage with historical costumes on a theatre > woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668164086780,189389.0,,1.0,inf,2.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: dark backstage footage with historical costumes on a theatre > theatre woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668164088743,191352.0,,1.0,inf,2.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: dark backstage footage with historical costumes on a theatre > theatre woman in yellow long historical dress in front of a bed,{},cvhunter
vbse020,cvhunter3,3,1668164177008,279617.0,,1.0,inf,1.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 10270:2206_15440:3869_2914:11606_2074:85212_15801:26931_13595:15850_9158:3357_5300:6631_16710:10131_10270:6662_| group:1|10270:2262_10270:2344_,{},cvhunter
vbse021,cvhunter3,3,1668164277927,6504.0,9489.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: Men cutting and sculpting ice blocks with a chain saw.,{},cvhunter
vbse021,cvhunter3,3,1668164279021,7598.0,9489.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: Men cutting and sculpting ice blocks with a chain saw.,{},cvhunter
vbse022,cvhunter3,3,1668164334430,6557.0,20687.0,1.0,1.0,1.0,5844.0,TEXT,JointEmbedding,CLIP: People playing table tennis in an office space.,{},cvhunter
vbse022,cvhunter3,3,1668164335571,7698.0,20687.0,1.0,1.0,1.0,5844.0,TEXT,JointEmbedding,CLIP: People playing table tennis in an office space.,{},cvhunter
vbse023,cvhunter3,3,1668164512516,8583.0,142438.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Pan between two motocross tracks with bikers moving from/to the camera.,{},cvhunter
vbse023,cvhunter3,3,1668164513518,9585.0,142438.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Pan between two motocross tracks with bikers moving from/to the camera.,{},cvhunter
vbse023,cvhunter3,3,1668164541314,37381.0,142438.0,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP ,{},cvhunter
vbse023,cvhunter3,3,1668164555531,51598.0,142438.0,2.0,764.0,475.0,10000.0,TEXT,JointEmbedding,CLIP: motocross race on red dirt,{},cvhunter
vbse023,cvhunter3,3,1668164556705,52772.0,142438.0,2.0,764.0,475.0,10000.0,TEXT,JointEmbedding,CLIP: motocross race on red dirt,{},cvhunter
vbse023,cvhunter3,3,1668164615644,111711.0,142438.0,1.0,39.0,39.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 5255:1388_5255:8725_2198:4488_2198:4518_15912:4525_5255:5319_12850:862_5255:9169_5255:1056_4984:14638_| group:1|4984:5669_4984:4131_4984:4162_4984:11725_,{},cvhunter
vbse024,cvhunter3,3,1668164834300,6756.0,18705.0,20.0,20.0,20.0,10000.0,TEXT,JointEmbedding,CLIP: Red oldtimer truck and bride getting in.,{},cvhunter
vbse024,cvhunter3,3,1668164835474,7930.0,18705.0,20.0,20.0,20.0,10000.0,TEXT,JointEmbedding,CLIP: Red oldtimer truck and bride getting in.,{},cvhunter
vbse025,cvhunter3,3,1668164961639,6428.0,118032.0,77.0,77.0,77.0,10000.0,TEXT,JointEmbedding,CLIP: Aerial shot moving up a parking lot over the trees.,{},cvhunter
vbse025,cvhunter3,3,1668164962830,7619.0,118032.0,77.0,77.0,77.0,10000.0,TEXT,JointEmbedding,CLIP: Aerial shot moving up a parking lot over the trees.,{},cvhunter
vbse025,cvhunter3,3,1668164979634,24423.0,118032.0,249.0,249.0,249.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 13561:6922_13561:9878_10586:2150_10094:959_13561:9322_10586:3656_13561:6435_13561:1718_10586:4578_10586:4930_| group:1|10586:2585_10586:2420_3425:2525_7279:10085_,{},cvhunter
vbse025,cvhunter3,3,1668164996982,41771.0,118032.0,288.0,288.0,288.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 3425:2525_7279:10197_10586:2030_10586:2585_2769:51477_8046:24638_2769:611_13010:2410_6192:2531_10586:2083_| group:1|7279:10085_7279:10130_5392:348_,{},cvhunter
vbse025,cvhunter3,3,1668165011655,56444.0,118032.0,293.0,293.0,293.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Aerial shot moving up a parking lot > aerial shot over the trees.,{},cvhunter
vbse025,cvhunter3,3,1668165013601,58390.0,118032.0,293.0,293.0,293.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Aerial shot moving up a parking lot > aerial shot over the trees.,{},cvhunter
vbse025,cvhunter3,3,1668165030869,75658.0,118032.0,149.0,149.0,149.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 10586:4496_10586:2075_10586:2300_10586:2547_10586:1993_10586:2240_10586:1761_13561:4305_13561:7035_2705:4638_| group:1|7279:10085_| group:2|13102:9845_,{},cvhunter
vbse025,cvhunter3,3,1668165057071,101860.0,118032.0,56.0,56.0,56.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 13102:9321_7279:9988_6721:6961_13102:8631_1020:8544_3425:2656_8046:25125_9843:11141_9312:19980_12735:38306_| group:1|11124:7049_2561:24119_13656:5357_,{},cvhunter
vbse026,cvhunter3,3,1668165370778,6522.0,140937.0,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse026,cvhunter3,3,1668165372047,7791.0,140937.0,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse026,cvhunter3,3,1668165394485,30229.0,140937.0,45.0,71.0,71.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 9854:4233_4739:3109_4739:3252_15683:5889_10099:2112_9235:3069_4268:1525_2588:6956_15392:7512_12417:2795_| group:1|4739:4608_4739:4323_4739:3004_9915:3319_4739:4368_,{},cvhunter
vbse026,cvhunter3,3,1668165484571,120315.0,140937.0,29.0,95.0,95.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge on a snowy plain.,{},cvhunter
vbse026,cvhunter3,3,1668165485941,121685.0,140937.0,29.0,95.0,95.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge on a snowy plain.,{},cvhunter
vbse028,cvhunter3,3,1668165752323,7589.0,211539.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter3,3,1668165753424,8690.0,211539.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter3,3,1668165802927,58193.0,211539.0,423.0,1072.0,1072.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter3,3,1668165804084,59350.0,211539.0,423.0,1072.0,1072.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter3,3,1668165820879,76145.0,211539.0,276.0,1908.0,1908.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country  with wattered road,{},cvhunter
vbse028,cvhunter3,3,1668165822030,77296.0,211539.0,276.0,1908.0,1908.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country  with wattered road,{},cvhunter
vbse028,cvhunter3,3,1668165831502,86768.0,211539.0,291.0,3045.0,3045.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country,{},cvhunter
vbse028,cvhunter3,3,1668165832699,87965.0,211539.0,291.0,3045.0,3045.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car with hood visible driving cross country,{},cvhunter
vbse028,cvhunter3,3,1668165862968,118234.0,211539.0,107.0,629.0,629.0,10000.0,TEXT,JointEmbedding,CLIP: frontal View from a car with hood visible driving in grass and trees,{},cvhunter
vbse028,cvhunter3,3,1668165864303,119569.0,211539.0,107.0,629.0,629.0,10000.0,TEXT,JointEmbedding,CLIP: frontal View from a car with hood visible driving in grass and trees,{},cvhunter
vbse028,cvhunter3,3,1668165891318,146584.0,211539.0,3.0,34.0,34.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 2402:55350_13900:8306_5208:157_11696:10831_17208:4196_10377:33117_3554:1624_4889:1043_11156:7897_12827:3831_| group:1|11090:15585_7633:1731_12309:3282_,{},cvhunter
vbse029,cvhunter3,3,1668166055122,6637.0,31662.0,12.0,40.0,40.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror.,{},cvhunter
